,filename_string,instance_id,label_id,label_name,SU,category_id,category_name,manufacturer_id,manufacturer_name,product_code,product_name,supercategory_id,supercategory_name,type
20,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901360331017/20190810-124725_036.JPG,20,3,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,seen,152.0,機能性食品 冷蔵,1063.0,株式会社 ブルボン,4901360331017.0,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,3.0,菓子,query
21,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901360331017/20190810-124717_538.JPG,21,3,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,seen,152.0,機能性食品 冷蔵,1063.0,株式会社 ブルボン,4901360331017.0,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,3.0,菓子,anchor
22,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901360331017/20190810-124733_897.JPG,22,3,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,seen,152.0,機能性食品 冷蔵,1063.0,株式会社 ブルボン,4901360331017.0,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,3.0,菓子,query
23,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901360331017/20190810-124729_392.JPG,23,3,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,seen,152.0,機能性食品 冷蔵,1063.0,株式会社 ブルボン,4901360331017.0,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,3.0,菓子,query
24,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901360331017/20190810-124721_293.JPG,24,3,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,seen,152.0,機能性食品 冷蔵,1063.0,株式会社 ブルボン,4901360331017.0,ﾌﾞﾙﾎﾞﾝ 濃厚ﾁｮｺﾌﾞﾗｳﾆｰﾘｯﾁﾐﾙｸ1PK,3.0,菓子,query
25,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4903333055746/20190810-130118_051.JPG,25,4,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,seen,123.0,ﾁｮｺﾚｰﾄ ﾊﾞﾗ 冷蔵,1017.0,株式会社 ロッテ,4903333055746.0,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,3.0,菓子,anchor
26,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4903333055746/20190810-130131_677.JPG,26,4,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,seen,123.0,ﾁｮｺﾚｰﾄ ﾊﾞﾗ 冷蔵,1017.0,株式会社 ロッテ,4903333055746.0,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,3.0,菓子,anchor
27,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4903333055746/20190810-130121_636.JPG,27,4,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,seen,123.0,ﾁｮｺﾚｰﾄ ﾊﾞﾗ 冷蔵,1017.0,株式会社 ロッテ,4903333055746.0,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,3.0,菓子,query
28,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4903333055746/20190810-130127_861.JPG,28,4,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,seen,123.0,ﾁｮｺﾚｰﾄ ﾊﾞﾗ 冷蔵,1017.0,株式会社 ロッテ,4903333055746.0,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,3.0,菓子,anchor
29,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4903333055746/20190810-130124_145.JPG,29,4,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,seen,123.0,ﾁｮｺﾚｰﾄ ﾊﾞﾗ 冷蔵,1017.0,株式会社 ロッテ,4903333055746.0,ﾛｯﾃ ｶｽﾀｰﾄﾞｹｰｷ 9P 1個,3.0,菓子,anchor
30,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/49227444/20190810-124246_589.JPG,30,5,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,seen,122.0,ﾁｮｺﾚｰﾄ 箱・袋 冷蔵,1063.0,株式会社 ブルボン,49227444.0,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,3.0,菓子,anchor
31,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/49227444/20190810-124302_103.JPG,31,5,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,seen,122.0,ﾁｮｺﾚｰﾄ 箱・袋 冷蔵,1063.0,株式会社 ブルボン,49227444.0,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,3.0,菓子,query
32,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/49227444/20190810-124258_615.JPG,32,5,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,seen,122.0,ﾁｮｺﾚｰﾄ 箱・袋 冷蔵,1063.0,株式会社 ブルボン,49227444.0,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,3.0,菓子,anchor
33,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/49227444/20190810-124250_830.JPG,33,5,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,seen,122.0,ﾁｮｺﾚｰﾄ 箱・袋 冷蔵,1063.0,株式会社 ブルボン,49227444.0,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,3.0,菓子,query
34,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/49227444/20190810-124255_050.JPG,34,5,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,seen,122.0,ﾁｮｺﾚｰﾄ 箱・袋 冷蔵,1063.0,株式会社 ブルボン,49227444.0,ﾌﾞﾙﾎﾞﾝ ﾋﾞｯﾄﾁｮｺﾚｰﾄ ｲﾁｺﾞ 1PK,3.0,菓子,query
35,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151621_754.JPG,35,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
36,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151624_981.JPG,36,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
37,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151553_265.JPG,37,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
38,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151615_121.JPG,38,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
39,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151556_771.JPG,39,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,query
40,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151646_866.JPG,40,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
41,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151636_379.JPG,41,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
42,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151602_586.JPG,42,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,query
43,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151643_466.JPG,43,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
44,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151550_051.JPG,44,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
45,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151550_051.JPG,45,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
46,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151611_614.JPG,46,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
47,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151618_389.JPG,47,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
48,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151650_277.JPG,48,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
49,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151640_236.JPG,49,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
50,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4514603347814/20190810-151559_953.JPG,50,7,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,seen,411.0,飲料 ｶﾝﾍﾟｯﾄ,1079.0,アサヒ飲料株式会社,4514603347814.0,ASI 三ツ矢ｻｲﾀﾞｰ 400PET,1.0,飲料,anchor
51,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901306074794/20190810-132437_710.JPG,51,9,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,seen,412.0,飲料 ﾊﾟｯｸ,1059.0,カゴメ株式会社,4901306074794.0,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,1.0,飲料,query
52,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901306074794/20190810-132431_333.JPG,52,9,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,seen,412.0,飲料 ﾊﾟｯｸ,1059.0,カゴメ株式会社,4901306074794.0,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,1.0,飲料,anchor
53,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901306074794/20190810-132434_164.JPG,53,9,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,seen,412.0,飲料 ﾊﾟｯｸ,1059.0,カゴメ株式会社,4901306074794.0,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,1.0,飲料,query
54,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901306074794/20190810-132428_275.JPG,54,9,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,seen,412.0,飲料 ﾊﾟｯｸ,1059.0,カゴメ株式会社,4901306074794.0,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,1.0,飲料,anchor
55,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4901306074794/20190810-132425_015.JPG,55,9,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,seen,412.0,飲料 ﾊﾟｯｸ,1059.0,カゴメ株式会社,4901306074794.0,ｶｺﾞﾒ 野菜生活100 ｱｰﾓﾝﾄﾞﾐﾙｸ&いちごﾏｷﾍﾞﾘｰmix 330BP,1.0,飲料,anchor
56,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4560292290078/20190810-143912_357.JPG,56,10,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,seen,414.0,飲料 ﾄﾞﾘﾝｸ･ﾊﾟｳﾁ,1111.0,ﾚｯﾄﾞﾌﾞﾙｼﾞｬﾊﾟﾝ,4560292290078.0,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,5.0,栄養保健,anchor
57,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4560292290078/20190810-143821_766.JPG,57,10,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,seen,414.0,飲料 ﾄﾞﾘﾝｸ･ﾊﾟｳﾁ,1111.0,ﾚｯﾄﾞﾌﾞﾙｼﾞｬﾊﾟﾝ,4560292290078.0,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,5.0,栄養保健,anchor
58,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4560292290078/20190810-143852_050.JPG,58,10,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,seen,414.0,飲料 ﾄﾞﾘﾝｸ･ﾊﾟｳﾁ,1111.0,ﾚｯﾄﾞﾌﾞﾙｼﾞｬﾊﾟﾝ,4560292290078.0,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,5.0,栄養保健,anchor
59,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4560292290078/20190810-143918_466.JPG,59,10,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,seen,414.0,飲料 ﾄﾞﾘﾝｸ･ﾊﾟｳﾁ,1111.0,ﾚｯﾄﾞﾌﾞﾙｼﾞｬﾊﾟﾝ,4560292290078.0,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,5.0,栄養保健,query
60,/vol/08812401/kevin.zhao/SRData/Standard/product/OasistimeRAW/20190815/4560292290078/20190810-143915_200.JPG,60,10,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,seen,414.0,飲料 ﾄﾞﾘﾝｸ･ﾊﾟｳﾁ,1111.0,ﾚｯﾄﾞﾌﾞﾙｼﾞｬﾊﾟﾝ,4560292290078.0,RBJ ﾚｯﾄﾞﾌﾞﾙｴﾅｼﾞｰﾄﾞﾘﾝｸ 185CN,5.0,栄養保健,anchor
